app_id,app_status,ipRange,ipHop,timeSubmitSec,browser,package,inList,inCust,weekDay,appHour,score
331,valid,12307.0,0.0,21.0,1.0,0.0,0.0,1,3.0,11.0,0
332,valid,12307.0,0.0,16.0,0.0,0.0,1.0,0,6.0,9.0,0
333,valid,9230.0,0.0,19.0,1.0,6.0,0.0,0,5.0,10.0,0
334,valid,12307.0,0.0,17.0,2.0,6.0,0.0,1,6.0,11.0,0
335,valid,6153.0,0.0,19.0,3.0,12.0,0.0,0,3.0,11.0,0
336,valid,9230.0,0.0,19.0,0.0,15.0,0.0,1,5.0,13.0,0
337,valid,6153.0,0.0,21.0,1.0,12.0,1.0,1,4.0,10.0,0
338,valid,12307.0,0.0,15.0,2.0,3.0,1.0,1,4.0,10.0,0
339,valid,9230.0,0.0,21.0,2.0,9.0,0.0,1,6.0,11.0,0
340,valid,15384.0,0.0,18.0,4.0,9.0,0.0,1,6.0,10.0,0
341,valid,15384.0,0.0,18.0,2.0,9.0,1.0,0,5.0,10.0,0
342,valid,12307.0,1.0,18.0,0.0,3.0,0.0,0,6.0,11.0,0
343,valid,9230.0,0.0,21.0,2.0,3.0,0.0,0,5.0,11.0,0
344,valid,18461.0,0.0,23.0,1.0,6.0,0.0,1,5.0,10.0,0
345,valid,12307.0,0.0,21.0,2.0,3.0,1.0,0,6.0,10.0,0
346,valid,6153.0,0.0,16.0,5.0,0.0,0.0,1,2.0,10.0,0
347,valid,27692.0,0.0,20.0,3.0,6.0,0.0,0,4.0,11.0,0
348,valid,18461.0,1.0,17.0,1.0,3.0,0.0,0,4.0,9.0,0
349,valid,6153.0,0.0,20.0,1.0,0.0,1.0,0,5.0,10.0,0
350,valid,3076.0,1.0,20.0,4.0,0.0,0.0,0,4.0,10.0,0
351,valid,9230.0,0.0,15.0,1.0,0.0,1.0,1,6.0,9.0,0
352,valid,12307.0,0.0,18.0,1.0,6.0,0.0,1,6.0,8.0,0
353,valid,12307.0,0.0,17.0,6.0,3.0,2.0,1,5.0,11.0,0
354,valid,15384.0,0.0,19.0,3.0,6.0,0.0,1,5.0,8.0,0
355,valid,21538.0,0.0,23.0,2.0,6.0,0.0,1,4.0,14.0,0
356,valid,15384.0,0.0,20.0,2.0,6.0,0.0,0,5.0,9.0,0
357,valid,18461.0,0.0,17.0,0.0,0.0,0.0,1,5.0,13.0,0
358,valid,3076.0,0.0,20.0,2.0,3.0,0.0,1,5.0,10.0,0
359,valid,21538.0,1.0,20.0,2.0,0.0,0.0,0,4.0,15.0,0
360,valid,3076.0,1.0,18.0,2.0,3.0,0.0,1,6.0,5.0,0
361,valid,6153.0,0.0,20.0,3.0,0.0,0.0,1,6.0,10.0,0
362,valid,27692.0,0.0,20.0,2.0,3.0,1.0,1,4.0,10.0,0
363,valid,9230.0,1.0,17.0,6.0,0.0,0.0,1,3.0,9.0,0
364,valid,3076.0,1.0,21.0,0.0,0.0,0.0,1,5.0,12.0,0
365,valid,18461.0,0.0,22.0,1.0,6.0,0.0,0,6.0,11.0,0
366,valid,3076.0,0.0,19.0,3.0,6.0,0.0,1,6.0,9.0,0
367,valid,18461.0,0.0,20.0,4.0,3.0,0.0,1,6.0,9.0,0
368,valid,15384.0,0.0,16.0,2.0,0.0,0.0,0,6.0,12.0,0
369,valid,9230.0,0.0,18.0,1.0,15.0,0.0,1,5.0,12.0,0
370,valid,21538.0,1.0,20.0,2.0,0.0,0.0,0,3.0,6.0,0
371,valid,3076.0,0.0,18.0,1.0,15.0,0.0,1,5.0,10.0,0
372,valid,12307.0,0.0,18.0,5.0,12.0,0.0,1,6.0,8.0,0
373,valid,24615.0,1.0,19.0,2.0,3.0,0.0,1,3.0,9.0,0
374,valid,12307.0,1.0,21.0,1.0,3.0,0.0,1,5.0,12.0,0
375,valid,9230.0,0.0,19.0,2.0,3.0,0.0,1,6.0,13.0,0
376,valid,15384.0,0.0,19.0,0.0,3.0,0.0,1,6.0,10.0,0
377,valid,12307.0,0.0,21.0,1.0,12.0,0.0,0,4.0,11.0,0
378,valid,9230.0,0.0,18.0,1.0,21.0,0.0,1,6.0,12.0,0
379,valid,9230.0,1.0,22.0,0.0,9.0,0.0,0,6.0,12.0,0
380,valid,12307.0,0.0,20.0,0.0,6.0,0.0,0,6.0,10.0,0
381,valid,9230.0,0.0,23.0,0.0,0.0,0.0,1,5.0,14.0,0
382,valid,9230.0,0.0,20.0,1.0,6.0,0.0,1,2.0,7.0,0
383,valid,15384.0,0.0,22.0,4.0,9.0,0.0,0,1.0,12.0,0
384,valid,6153.0,0.0,19.0,3.0,21.0,0.0,1,4.0,8.0,0
385,valid,12307.0,0.0,21.0,2.0,6.0,1.0,1,5.0,10.0,0
386,valid,9230.0,0.0,21.0,1.0,0.0,0.0,1,5.0,10.0,0
387,valid,3076.0,0.0,22.0,0.0,3.0,0.0,0,6.0,11.0,0
388,valid,9230.0,0.0,17.0,0.0,9.0,0.0,1,3.0,10.0,0
389,valid,12307.0,1.0,18.0,1.0,12.0,0.0,1,4.0,13.0,0
390,valid,18461.0,0.0,18.0,2.0,6.0,1.0,1,5.0,11.0,0
391,valid,30769.0,0.0,18.0,2.0,12.0,0.0,1,3.0,7.0,0
392,valid,6153.0,1.0,19.0,2.0,0.0,0.0,1,4.0,7.0,0
393,valid,9230.0,0.0,18.0,1.0,9.0,0.0,1,4.0,10.0,0
394,valid,9230.0,1.0,22.0,2.0,0.0,0.0,1,5.0,11.0,0
395,valid,9230.0,0.0,20.0,0.0,0.0,3.0,0,6.0,10.0,0
396,valid,21538.0,0.0,18.0,1.0,12.0,0.0,1,6.0,12.0,0
397,valid,6153.0,1.0,21.0,0.0,0.0,0.0,1,4.0,13.0,0
398,valid,18461.0,0.0,20.0,3.0,12.0,0.0,1,5.0,12.0,0
399,valid,6153.0,0.0,20.0,2.0,6.0,0.0,1,6.0,10.0,0
400,valid,3076.0,0.0,17.0,1.0,0.0,0.0,1,5.0,10.0,0
401,valid,21538.0,0.0,23.0,2.0,3.0,0.0,1,6.0,11.0,0
402,valid,12307.0,0.0,19.0,0.0,6.0,0.0,1,3.0,8.0,0
403,valid,6153.0,1.0,18.0,1.0,6.0,0.0,1,6.0,11.0,0
404,valid,18461.0,0.0,21.0,0.0,0.0,0.0,0,6.0,7.0,0
405,valid,18461.0,0.0,20.0,1.0,3.0,0.0,0,6.0,8.0,0
406,valid,12307.0,0.0,20.0,0.0,18.0,0.0,1,5.0,10.0,0
407,valid,6153.0,1.0,21.0,1.0,3.0,0.0,1,6.0,8.0,0
408,valid,3076.0,1.0,19.0,2.0,0.0,0.0,1,6.0,12.0,0
409,valid,12307.0,0.0,20.0,1.0,0.0,0.0,0,3.0,11.0,0
410,valid,18461.0,0.0,17.0,0.0,0.0,0.0,1,6.0,10.0,0
411,valid,12307.0,0.0,20.0,4.0,12.0,0.0,1,4.0,11.0,0
412,valid,12307.0,0.0,19.0,3.0,6.0,0.0,0,5.0,10.0,0
413,valid,6153.0,0.0,17.0,4.0,6.0,0.0,0,4.0,15.0,0
414,valid,15384.0,0.0,18.0,1.0,0.0,0.0,1,4.0,8.0,0
415,valid,12307.0,0.0,20.0,1.0,0.0,0.0,1,5.0,11.0,0
416,valid,12307.0,0.0,23.0,4.0,3.0,0.0,1,3.0,10.0,0
417,valid,12307.0,0.0,22.0,3.0,6.0,0.0,1,4.0,11.0,0
418,valid,6153.0,0.0,24.0,0.0,0.0,0.0,0,6.0,12.0,0
419,valid,15384.0,0.0,20.0,5.0,3.0,0.0,1,2.0,9.0,0
420,valid,9230.0,0.0,22.0,0.0,3.0,0.0,1,6.0,11.0,0
421,valid,9230.0,0.0,23.0,1.0,0.0,0.0,1,6.0,9.0,0
422,valid,6153.0,1.0,19.0,6.0,3.0,1.0,1,5.0,10.0,0
423,valid,9230.0,0.0,16.0,1.0,0.0,0.0,1,4.0,11.0,0
424,valid,18461.0,0.0,20.0,3.0,3.0,1.0,0,4.0,13.0,0
425,valid,6153.0,0.0,21.0,5.0,6.0,0.0,1,6.0,9.0,0
426,valid,6153.0,0.0,19.0,2.0,3.0,0.0,1,6.0,10.0,0
427,valid,9230.0,1.0,20.0,1.0,0.0,0.0,1,6.0,10.0,0
428,valid,6153.0,0.0,21.0,4.0,3.0,0.0,0,5.0,10.0,0
429,valid,6153.0,0.0,16.0,0.0,3.0,0.0,1,6.0,10.0,0
430,valid,15384.0,0.0,21.0,3.0,0.0,0.0,1,6.0,15.0,0
431,valid,15384.0,0.0,17.0,1.0,15.0,0.0,1,5.0,14.0,0
432,valid,9230.0,1.0,21.0,2.0,3.0,2.0,1,5.0,11.0,0
433,valid,15384.0,0.0,18.0,1.0,6.0,0.0,1,6.0,9.0,0
434,valid,18461.0,0.0,21.0,2.0,9.0,0.0,0,2.0,11.0,0
435,valid,24615.0,0.0,19.0,1.0,6.0,0.0,1,2.0,12.0,0
436,valid,24615.0,0.0,23.0,2.0,3.0,0.0,0,6.0,9.0,0
437,valid,9230.0,0.0,20.0,2.0,6.0,0.0,1,6.0,11.0,0
438,valid,12307.0,0.0,18.0,1.0,6.0,0.0,1,5.0,9.0,0
439,valid,15384.0,1.0,20.0,1.0,9.0,0.0,1,6.0,9.0,0
440,valid,3076.0,0.0,21.0,3.0,6.0,0.0,1,6.0,9.0,0
441,valid,9230.0,0.0,18.0,0.0,3.0,3.0,0,6.0,9.0,0
442,valid,12307.0,1.0,19.0,5.0,12.0,0.0,1,6.0,12.0,0
443,valid,15384.0,0.0,17.0,2.0,9.0,1.0,1,3.0,9.0,0
444,valid,9230.0,1.0,19.0,4.0,3.0,0.0,0,6.0,10.0,0
445,valid,30769.0,0.0,21.0,3.0,0.0,0.0,0,5.0,12.0,0
446,valid,3076.0,0.0,18.0,0.0,3.0,0.0,1,5.0,7.0,0
447,valid,9230.0,0.0,18.0,0.0,3.0,0.0,1,3.0,11.0,0
448,valid,6153.0,0.0,19.0,1.0,3.0,0.0,0,5.0,10.0,0
449,valid,3076.0,0.0,19.0,0.0,3.0,0.0,0,4.0,10.0,0
450,valid,6153.0,0.0,20.0,3.0,0.0,0.0,1,3.0,12.0,0
451,valid,3076.0,0.0,17.0,0.0,9.0,3.0,1,6.0,12.0,0
452,valid,15384.0,0.0,21.0,2.0,3.0,0.0,0,5.0,9.0,0
453,valid,15384.0,1.0,19.0,0.0,3.0,0.0,1,5.0,13.0,0
454,valid,6153.0,0.0,21.0,1.0,3.0,1.0,1,5.0,14.0,0
455,valid,9230.0,0.0,23.0,4.0,3.0,0.0,0,4.0,11.0,0
456,valid,21538.0,0.0,18.0,1.0,0.0,0.0,1,5.0,10.0,0
457,valid,18461.0,0.0,21.0,3.0,9.0,0.0,1,3.0,12.0,0
458,valid,12307.0,1.0,19.0,1.0,3.0,0.0,0,6.0,9.0,0
459,valid,21538.0,0.0,18.0,0.0,0.0,0.0,1,6.0,7.0,0
460,valid,9230.0,0.0,17.0,2.0,0.0,0.0,0,6.0,11.0,0
461,valid,6153.0,0.0,19.0,1.0,0.0,0.0,0,6.0,14.0,0
462,valid,6153.0,0.0,22.0,3.0,15.0,1.0,1,6.0,16.0,0
463,valid,15384.0,0.0,23.0,3.0,3.0,0.0,1,5.0,12.0,0
464,valid,12307.0,0.0,19.0,0.0,9.0,0.0,1,6.0,12.0,0
465,valid,18461.0,0.0,20.0,2.0,0.0,0.0,1,5.0,13.0,0
466,valid,3076.0,0.0,15.0,0.0,3.0,0.0,1,4.0,12.0,0
467,valid,3076.0,0.0,16.0,2.0,9.0,0.0,0,5.0,11.0,0
468,valid,6153.0,0.0,22.0,1.0,0.0,0.0,1,6.0,10.0,0
469,valid,9230.0,0.0,21.0,0.0,0.0,1.0,1,4.0,11.0,0
470,valid,15384.0,0.0,16.0,1.0,3.0,0.0,1,5.0,11.0,0
471,valid,18461.0,0.0,20.0,0.0,6.0,0.0,0,5.0,9.0,0
472,valid,21538.0,0.0,20.0,0.0,0.0,0.0,1,3.0,9.0,0
473,valid,9230.0,0.0,21.0,4.0,0.0,0.0,1,5.0,13.0,0
474,valid,9230.0,0.0,16.0,2.0,0.0,0.0,1,4.0,13.0,0
475,valid,6153.0,0.0,20.0,1.0,3.0,0.0,1,5.0,11.0,0
476,valid,21538.0,0.0,19.0,0.0,6.0,0.0,1,6.0,12.0,0
477,valid,21538.0,0.0,19.0,1.0,0.0,0.0,0,5.0,7.0,0
478,valid,18461.0,0.0,21.0,1.0,0.0,0.0,1,2.0,11.0,0
479,valid,6153.0,0.0,15.0,0.0,9.0,1.0,1,4.0,10.0,0
480,valid,27692.0,0.0,20.0,5.0,6.0,0.0,1,6.0,12.0,0
481,valid,27692.0,0.0,18.0,1.0,12.0,0.0,1,4.0,8.0,0
482,valid,9230.0,0.0,25.0,1.0,0.0,0.0,1,5.0,7.0,0
483,valid,6153.0,0.0,17.0,0.0,12.0,0.0,1,5.0,8.0,0
484,valid,12307.0,0.0,19.0,0.0,15.0,0.0,0,5.0,12.0,0
485,valid,12307.0,0.0,18.0,0.0,3.0,2.0,1,5.0,10.0,0
486,valid,18461.0,0.0,22.0,3.0,6.0,0.0,1,6.0,10.0,0
487,valid,12307.0,0.0,21.0,1.0,3.0,0.0,1,4.0,11.0,0
488,valid,21538.0,0.0,20.0,1.0,12.0,0.0,1,5.0,10.0,0
489,valid,6153.0,1.0,19.0,2.0,0.0,0.0,1,6.0,9.0,0
490,valid,9230.0,0.0,21.0,2.0,6.0,1.0,0,5.0,9.0,0
491,valid,18461.0,0.0,17.0,0.0,0.0,2.0,1,4.0,7.0,0
492,valid,18461.0,1.0,22.0,1.0,3.0,0.0,1,5.0,14.0,0
493,valid,12307.0,0.0,19.0,1.0,6.0,0.0,1,6.0,16.0,0
494,valid,21538.0,0.0,18.0,2.0,6.0,0.0,1,6.0,10.0,0
495,valid,6153.0,0.0,18.0,0.0,3.0,1.0,1,6.0,13.0,0
496,valid,27692.0,0.0,18.0,1.0,9.0,0.0,1,6.0,11.0,0
497,valid,6153.0,0.0,18.0,1.0,0.0,0.0,1,3.0,11.0,0
498,valid,27692.0,0.0,22.0,1.0,9.0,0.0,1,4.0,8.0,0
499,valid,21538.0,0.0,18.0,0.0,6.0,0.0,0,5.0,9.0,0
500,valid,12307.0,0.0,19.0,0.0,6.0,0.0,0,4.0,8.0,0
501,valid,12307.0,0.0,22.0,1.0,3.0,0.0,0,6.0,6.0,0
502,valid,12307.0,1.0,18.0,0.0,0.0,0.0,1,4.0,12.0,0
503,valid,6153.0,2.0,17.0,0.0,9.0,0.0,1,5.0,6.0,0
504,valid,3076.0,0.0,19.0,5.0,0.0,0.0,0,4.0,9.0,0
505,valid,3076.0,0.0,20.0,4.0,0.0,0.0,1,6.0,13.0,0
506,valid,18461.0,0.0,21.0,0.0,6.0,0.0,1,6.0,11.0,0
507,valid,12307.0,0.0,16.0,4.0,9.0,0.0,1,6.0,8.0,0
508,valid,18461.0,0.0,19.0,1.0,9.0,0.0,1,6.0,11.0,0
509,valid,3076.0,0.0,18.0,1.0,6.0,0.0,1,4.0,12.0,0
510,valid,18461.0,0.0,21.0,1.0,0.0,0.0,0,6.0,10.0,0
511,valid,15384.0,0.0,21.0,3.0,6.0,0.0,1,6.0,8.0,0
512,valid,15384.0,0.0,20.0,1.0,0.0,0.0,1,6.0,12.0,0
513,valid,15384.0,0.0,20.0,2.0,0.0,4.0,1,3.0,7.0,0
514,valid,18461.0,1.0,19.0,4.0,9.0,0.0,1,2.0,11.0,0
515,valid,9230.0,1.0,20.0,0.0,6.0,0.0,1,6.0,9.0,0
516,valid,21538.0,0.0,20.0,2.0,3.0,0.0,1,5.0,8.0,0
517,valid,6153.0,0.0,22.0,3.0,3.0,0.0,1,3.0,11.0,0
518,valid,3076.0,0.0,17.0,0.0,6.0,0.0,0,6.0,13.0,0
519,valid,3076.0,0.0,16.0,2.0,6.0,0.0,1,6.0,5.0,0
520,valid,24615.0,0.0,22.0,0.0,3.0,0.0,1,5.0,9.0,0
521,valid,3076.0,1.0,20.0,2.0,6.0,0.0,1,5.0,9.0,0
522,valid,9230.0,0.0,21.0,1.0,0.0,0.0,1,6.0,9.0,0
523,valid,9230.0,0.0,22.0,2.0,12.0,0.0,1,4.0,10.0,0
524,valid,6153.0,0.0,18.0,2.0,6.0,0.0,1,4.0,12.0,0
525,valid,24615.0,1.0,21.0,1.0,9.0,2.0,1,6.0,11.0,0
526,valid,18461.0,1.0,20.0,1.0,3.0,0.0,1,6.0,11.0,0
527,valid,12307.0,0.0,18.0,6.0,3.0,2.0,1,6.0,10.0,0
528,valid,6153.0,0.0,20.0,4.0,0.0,0.0,1,4.0,10.0,0
529,valid,12307.0,1.0,18.0,3.0,9.0,0.0,1,3.0,9.0,0
530,valid,9230.0,0.0,22.0,1.0,9.0,0.0,1,6.0,13.0,0
531,valid,0.0,0.0,19.0,0.0,3.0,0.0,1,5.0,7.0,0
532,valid,6153.0,1.0,18.0,0.0,6.0,0.0,1,6.0,13.0,0
533,valid,15384.0,0.0,21.0,1.0,3.0,1.0,1,5.0,13.0,0
534,valid,6153.0,0.0,19.0,0.0,9.0,0.0,1,4.0,11.0,0
535,valid,3076.0,0.0,22.0,1.0,9.0,0.0,0,6.0,11.0,0
536,valid,21538.0,0.0,21.0,6.0,0.0,0.0,1,4.0,10.0,0
537,valid,0.0,0.0,19.0,1.0,6.0,0.0,1,6.0,10.0,0
538,valid,6153.0,0.0,18.0,2.0,3.0,0.0,1,6.0,7.0,0
539,valid,15384.0,1.0,20.0,3.0,3.0,0.0,1,6.0,14.0,0
540,valid,15384.0,0.0,21.0,1.0,0.0,0.0,1,3.0,10.0,0
541,valid,18461.0,0.0,25.0,3.0,0.0,0.0,1,6.0,8.0,0
542,valid,9230.0,0.0,24.0,0.0,9.0,0.0,1,6.0,13.0,0
543,valid,18461.0,2.0,17.0,0.0,3.0,0.0,0,5.0,13.0,0
544,valid,6153.0,0.0,17.0,4.0,0.0,0.0,1,5.0,11.0,0
545,valid,18461.0,0.0,20.0,1.0,6.0,1.0,0,4.0,12.0,0
546,valid,18461.0,0.0,17.0,2.0,3.0,0.0,0,5.0,11.0,0
547,valid,9230.0,0.0,21.0,2.0,0.0,0.0,1,4.0,10.0,0
548,valid,9230.0,0.0,23.0,4.0,6.0,0.0,0,6.0,9.0,0
549,valid,12307.0,0.0,21.0,0.0,3.0,0.0,1,4.0,13.0,0
550,valid,30769.0,1.0,19.0,0.0,12.0,0.0,1,6.0,11.0,0
551,valid,9230.0,0.0,21.0,0.0,15.0,0.0,1,2.0,9.0,0
552,valid,9230.0,0.0,22.0,2.0,0.0,0.0,1,6.0,8.0,0
553,valid,6153.0,1.0,19.0,2.0,0.0,0.0,1,5.0,11.0,0
554,valid,18461.0,1.0,18.0,1.0,3.0,0.0,0,3.0,10.0,0
555,valid,15384.0,0.0,19.0,3.0,0.0,0.0,1,6.0,13.0,0
556,valid,12307.0,1.0,17.0,2.0,15.0,0.0,1,4.0,11.0,0
557,valid,15384.0,0.0,22.0,0.0,0.0,0.0,0,4.0,10.0,0
558,valid,15384.0,0.0,22.0,2.0,0.0,0.0,0,6.0,8.0,0
559,valid,12307.0,0.0,18.0,0.0,0.0,0.0,1,6.0,9.0,0
560,valid,15384.0,1.0,18.0,4.0,3.0,0.0,1,5.0,11.0,0
561,valid,6153.0,0.0,22.0,3.0,0.0,0.0,0,6.0,9.0,0
562,valid,15384.0,0.0,19.0,1.0,3.0,0.0,1,5.0,12.0,0
563,valid,15384.0,1.0,17.0,2.0,3.0,0.0,1,5.0,8.0,0
564,valid,6153.0,0.0,18.0,0.0,9.0,0.0,1,6.0,13.0,0
565,valid,6153.0,0.0,21.0,2.0,0.0,1.0,0,6.0,13.0,0
566,valid,6153.0,0.0,19.0,7.0,3.0,0.0,0,4.0,10.0,0
567,valid,21538.0,1.0,20.0,0.0,12.0,0.0,1,4.0,10.0,0
568,valid,18461.0,1.0,20.0,2.0,3.0,0.0,1,4.0,10.0,0
569,valid,9230.0,1.0,18.0,7.0,6.0,0.0,1,6.0,12.0,0
570,valid,21538.0,0.0,17.0,1.0,0.0,0.0,0,6.0,12.0,0
571,valid,12307.0,0.0,23.0,0.0,6.0,0.0,0,6.0,11.0,0
572,valid,12307.0,0.0,19.0,0.0,0.0,1.0,0,6.0,8.0,0
573,valid,6153.0,0.0,19.0,6.0,6.0,1.0,1,6.0,10.0,0
574,valid,15384.0,0.0,20.0,0.0,3.0,0.0,1,6.0,11.0,0
575,valid,27692.0,1.0,23.0,1.0,6.0,1.0,1,5.0,11.0,0
576,valid,3076.0,0.0,18.0,1.0,3.0,0.0,1,5.0,10.0,0
577,valid,12307.0,0.0,20.0,4.0,0.0,0.0,1,6.0,10.0,0
578,valid,15384.0,0.0,18.0,0.0,3.0,0.0,1,5.0,13.0,0
579,valid,12307.0,0.0,21.0,1.0,18.0,0.0,0,4.0,7.0,0
580,valid,12307.0,0.0,21.0,3.0,3.0,0.0,1,6.0,10.0,0
581,valid,6153.0,0.0,20.0,2.0,12.0,0.0,1,4.0,13.0,0
582,valid,12307.0,0.0,19.0,2.0,0.0,0.0,1,6.0,14.0,0
583,valid,6153.0,0.0,19.0,0.0,0.0,1.0,0,5.0,11.0,0
584,valid,15384.0,1.0,17.0,2.0,6.0,0.0,1,4.0,10.0,0
585,valid,18461.0,0.0,20.0,0.0,6.0,1.0,1,3.0,10.0,0
586,valid,18461.0,0.0,20.0,0.0,6.0,0.0,1,6.0,9.0,0
587,valid,9230.0,1.0,20.0,1.0,0.0,0.0,1,5.0,12.0,0
588,valid,3076.0,0.0,19.0,0.0,6.0,0.0,1,5.0,11.0,0
589,valid,18461.0,0.0,17.0,1.0,0.0,0.0,1,6.0,9.0,0
590,valid,9230.0,1.0,18.0,1.0,6.0,0.0,0,2.0,14.0,0
591,valid,6153.0,0.0,19.0,0.0,0.0,0.0,1,5.0,12.0,0
592,valid,0.0,1.0,19.0,2.0,12.0,0.0,1,6.0,10.0,0
593,valid,6153.0,1.0,18.0,1.0,9.0,0.0,1,5.0,11.0,0
594,valid,15384.0,0.0,22.0,1.0,0.0,0.0,0,5.0,10.0,0
595,valid,21538.0,0.0,20.0,2.0,0.0,0.0,1,6.0,13.0,0
596,valid,9230.0,0.0,19.0,0.0,3.0,0.0,1,3.0,11.0,0
597,valid,9230.0,0.0,19.0,0.0,0.0,0.0,0,4.0,6.0,0
598,valid,9230.0,1.0,18.0,6.0,6.0,0.0,1,6.0,9.0,0
599,valid,15384.0,1.0,22.0,0.0,6.0,0.0,0,6.0,9.0,0
600,valid,6153.0,1.0,19.0,1.0,6.0,1.0,1,5.0,12.0,0
601,valid,15384.0,0.0,21.0,2.0,15.0,0.0,1,1.0,10.0,0
602,valid,9230.0,0.0,21.0,2.0,0.0,0.0,1,6.0,11.0,0
603,valid,12307.0,0.0,18.0,2.0,9.0,0.0,0,3.0,7.0,0
604,valid,9230.0,1.0,20.0,0.0,3.0,0.0,1,5.0,9.0,0
605,valid,3076.0,1.0,20.0,4.0,6.0,0.0,1,6.0,12.0,0
606,valid,12307.0,0.0,17.0,0.0,15.0,1.0,1,3.0,9.0,0
607,valid,6153.0,0.0,19.0,1.0,6.0,0.0,1,5.0,11.0,0
608,valid,12307.0,1.0,21.0,3.0,6.0,2.0,1,1.0,10.0,0
609,valid,9230.0,0.0,22.0,1.0,0.0,0.0,0,6.0,11.0,0
610,valid,15384.0,0.0,19.0,3.0,0.0,0.0,1,3.0,12.0,0
611,valid,9230.0,0.0,18.0,6.0,3.0,0.0,0,6.0,12.0,0
612,valid,9230.0,0.0,18.0,0.0,3.0,0.0,0,4.0,11.0,0
613,valid,3076.0,1.0,20.0,3.0,6.0,0.0,1,6.0,8.0,0
614,valid,9230.0,0.0,20.0,1.0,3.0,0.0,0,5.0,12.0,0
615,valid,9230.0,0.0,17.0,4.0,0.0,0.0,1,6.0,8.0,0
616,valid,15384.0,0.0,16.0,1.0,3.0,0.0,1,5.0,13.0,0
617,valid,12307.0,0.0,19.0,1.0,3.0,0.0,1,4.0,12.0,0
618,valid,24615.0,0.0,20.0,2.0,0.0,0.0,1,4.0,12.0,0
619,valid,9230.0,0.0,18.0,0.0,0.0,0.0,1,4.0,12.0,0
620,valid,15384.0,1.0,17.0,9.0,3.0,0.0,1,5.0,14.0,0
621,valid,6153.0,0.0,17.0,1.0,3.0,0.0,0,5.0,14.0,0
622,valid,18461.0,0.0,19.0,1.0,0.0,0.0,1,6.0,11.0,0
623,valid,12307.0,0.0,19.0,2.0,9.0,2.0,1,4.0,9.0,0
624,valid,12307.0,1.0,19.0,1.0,9.0,0.0,1,4.0,11.0,0
625,valid,9230.0,1.0,17.0,3.0,12.0,0.0,0,3.0,13.0,0
626,valid,9230.0,0.0,21.0,3.0,3.0,0.0,1,6.0,10.0,0
627,valid,12307.0,0.0,22.0,4.0,3.0,0.0,0,5.0,8.0,0
628,valid,6153.0,1.0,20.0,1.0,3.0,0.0,0,6.0,15.0,0
629,valid,6153.0,0.0,21.0,1.0,0.0,0.0,1,5.0,12.0,0
630,valid,3076.0,1.0,20.0,1.0,15.0,0.0,1,5.0,9.0,0
631,valid,12307.0,0.0,21.0,0.0,6.0,0.0,1,5.0,9.0,0
632,valid,6153.0,0.0,19.0,3.0,9.0,0.0,1,6.0,9.0,0
633,valid,3076.0,2.0,21.0,0.0,3.0,0.0,1,6.0,10.0,0
634,valid,15384.0,0.0,16.0,3.0,0.0,1.0,1,4.0,13.0,0
635,valid,15384.0,1.0,20.0,2.0,0.0,0.0,1,6.0,9.0,0
636,valid,12307.0,0.0,17.0,1.0,0.0,0.0,0,5.0,11.0,0
637,valid,15384.0,1.0,19.0,1.0,0.0,1.0,1,5.0,11.0,0
638,valid,3076.0,0.0,20.0,1.0,0.0,0.0,1,6.0,13.0,0
639,valid,12307.0,1.0,18.0,0.0,0.0,0.0,0,4.0,12.0,0
640,valid,3076.0,0.0,17.0,1.0,6.0,0.0,1,3.0,9.0,0
641,valid,12307.0,0.0,21.0,3.0,6.0,0.0,0,6.0,9.0,0
642,valid,3076.0,0.0,18.0,0.0,6.0,0.0,0,6.0,10.0,0
643,valid,6153.0,1.0,20.0,3.0,9.0,0.0,1,5.0,10.0,0
644,valid,24615.0,1.0,19.0,4.0,6.0,0.0,0,6.0,11.0,0
645,valid,24615.0,1.0,18.0,1.0,12.0,0.0,0,5.0,9.0,0
646,valid,12307.0,0.0,16.0,1.0,0.0,1.0,0,6.0,13.0,0
647,valid,15384.0,0.0,23.0,0.0,3.0,0.0,1,6.0,8.0,0
648,valid,12307.0,0.0,20.0,1.0,6.0,0.0,1,5.0,8.0,0
649,valid,18461.0,1.0,21.0,0.0,0.0,0.0,1,6.0,14.0,0
650,valid,15384.0,0.0,19.0,4.0,9.0,0.0,1,4.0,14.0,0
651,valid,12307.0,0.0,21.0,1.0,0.0,0.0,1,6.0,12.0,0
652,valid,12307.0,0.0,19.0,0.0,9.0,0.0,1,6.0,8.0,0
653,valid,15384.0,0.0,21.0,4.0,3.0,1.0,1,5.0,9.0,0
654,valid,18461.0,0.0,21.0,2.0,6.0,0.0,1,6.0,8.0,0
655,valid,9230.0,0.0,22.0,0.0,6.0,0.0,1,6.0,12.0,0
656,valid,6153.0,0.0,15.0,1.0,6.0,0.0,1,5.0,11.0,0
657,valid,12307.0,0.0,16.0,2.0,6.0,0.0,1,5.0,7.0,0
658,valid,15384.0,1.0,17.0,0.0,3.0,0.0,0,6.0,11.0,0
659,valid,15384.0,0.0,17.0,2.0,0.0,1.0,1,6.0,10.0,0
660,valid,24615.0,1.0,19.0,1.0,3.0,0.0,0,4.0,10.0,0
661,valid,9230.0,0.0,20.0,2.0,3.0,0.0,1,6.0,10.0,0
662,valid,12307.0,0.0,19.0,1.0,3.0,0.0,1,3.0,12.0,0
