,Unnamed: 0,Company,Customer Number,Account Number,Subscription Number,Phone Number,Product Line,Product Family,Produit,Client,VOICE IN (Min),VOICE OUT (Min),Message,Data
131,131,SLA S.A. C/O CAMIONNETTE,28066634,27441597,5798776,(514)497-9228,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,4.694849970422818,217.11392356122423,185,2.467263708956148
132,132,VOYAGES EMILE WEBER SÀRL,28066634,26472897,520519,+1-232-559-8595x097,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,2037.3836583321104,1546.6062633365893,9,8.027686634899225e-06
133,133,SALES-LENTZ PROBUS,27078640,27441597,1751966,+1-459-840-3584,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,360.6455665011048,72.23545557865589,649,170.68876846076822
134,134,VOYAGES EMILE WEBER SÀRL,21936281,27438726,3095527,(219)574-4577x410,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,1961.538385857076,2943.983940240836,687,0.07171065706487023
135,135,SALES LENTZ AUTOCARS SA,21043704,27439687,4499871,(226)456-1377,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,13.277845042444124,7.799418376657879,1,18.654087788992157
136,136,SLA S.A C/O BUS,27168795,27441597,5123536,(307)981-3917x847,MOBILE,Enterprise,LUX_SMART_V6_L_PACKAGE,SL,42.400517936163844,70.15955482515083,18,268.02182357455456
137,137,SLA S.A C/O BUS,28066634,27441597,2791962,001-425-266-0986x0529,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,247.68164269060955,500.8117894821254,307,11.340280541744972
138,138,SALES LENTZ AUTOCARS SA,21023952,21022650,4907389,001-716-923-0419x427,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,140.5423141628851,152.60800679885318,459,209.26590459829055
139,139,SLA S.A. C/O CAMIONNETTE,28066634,27441597,5930950,001-377-891-8925x6358,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,23.012013925123526,17.553220208058722,144,1346.4724170454983
140,140,SLA S.A C/O BUS,21469739,27441597,2746225,(286)994-3190x17264,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,984.9192059135178,1781.5325256974065,341,3.1049399305084737
141,141,SLA S.A C/O BUS,28066634,27441597,6126723,634-901-6905x770,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,0.11368791787603977,0.04524476420848532,1,2835.765573579319
142,142,SLA S.A C/O BUS,25860852,27441597,2839547,748.522.8853x541,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,1237.1915929675197,1588.141245180568,23,0.056254947915851373
143,143,SLA S.A C/O BUS,28066634,27441597,5794024,(970)230-4897,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,3.5544685387161725,321.96105348889,88,542.9276983504385
144,144,KEYWI S.A.,21023952,21083779,3383155,833.942.9913,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,2035.9649807718142,3025.537829988151,260,12.362962070670648
145,145,SLA S.A C/O BUS,21023952,21022651,2918330,567-352-9954,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,1026.3001828431684,2378.4010658673324,67,0.5801400000025414
146,146,VOYAGES EMILE WEBER SÀRL,28066634,27441597,6126561,(927)873-5620x8961,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.06465104434479896,0.014253369441627091,0,0.1309325943011584
147,147,SLA S.A C/O BUS,21029367,27441597,5945376,946-877-8582x3900,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,221.00100419066405,215.39341682421522,260,30.55696163102182
148,148,SLA S.A C/O BUS,21024073,21594885,2098578,6394491634,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,663.8070364112617,817.0104096459548,25,0.002214492575219513
149,149,SALES-LENTZ AUTOCARS SA  - MOBILITÉ,28066634,27441597,1250154,273-786-1395x6835,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,120.06065595646817,1524.1882857423907,0,318.24858459713727
150,150,SALES-LENTZ AUTOCARS SA  - MOBILITÉ,28030303,27441597,5822686,777.827.7255,MOBILE,Enterprise,LUX_SMART_V6_L_PACKAGE,SL,76.23158413539504,381.7169915209565,1971,2209.4117363022237
151,151,VOYAGES EMILE WEBER SÀRL,28016665,26228620,5331626,(822)725-8661x01618,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,1.2980430081174765,9.238893141345006,13,438.19231165882866
152,152,VOYAGES EMILE WEBER SÀRL,21901635,27441597,3369534,+1-369-945-0682x22690,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,31.008912748410072,96.05759709849926,23,0.008985662035306072
153,153,SALES LENTZ AUTOCARS SA,21073739,27441597,4256746,(982)765-8771x29396,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,598.7609819934779,1746.4921648363886,306,65.18392457414123
154,154,SLA S.A C/O BUS,21023952,21030571,4412357,(595)209-0336,MOBILE,Enterprise,LUX_POSTPAID_M2MCARD,SL,1407.4718398970488,2813.6877669449937,1265,1300.8439309083187
155,155,SLA S.A C/O BUS,21894073,27422211,5983882,001-949-816-1965x0282,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.2340545121314928,2.213784393695601,9,5.851449722788195
156,156,SLA S.A C/O BUS,28066634,27441597,3618437,589.451.4170x524,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,65.72256620867627,0.11380912660881029,0,2.887591443985108
157,157,SALES LENTZ,28066634,27441597,5782421,(310)304-7259x668,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,80.97904978729663,8.323997796716943,216,818.0749630962097
158,158,SLA S.A. C/O CAMIONNETTE,28066634,27441597,4457299,+1-206-264-0315x38023,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,90.08052927287895,80.7956801224476,160,66.3457540638506
159,159,SALES LENTZ AUTOCARS SA,27966828,21815857,6102293,4177570986,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.07576833639381683,0.33251179579937423,1,1287.1032078047306
160,160,SALES-LENTZ AUTOCARS S.A – EXECUTIVE LANE,28066634,22361364,4727577,4293372953,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,1057.2796997625378,185.05804124570645,161,561.8954785575264
161,161,SLA S.A. C/O CAMIONNETTE,21424439,27441597,6086098,(680)897-1899x51312,MOBILE,Enterprise,LUX_SMART_V6_XL_PACKAGE,SL,136.2130153523572,76.23161546562731,0,306.63666596733475
162,162,SLA S.A. C/O CAMIONNETTE,21974433,27177747,5888438,4197788353,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,476.8672095763721,1170.2743790041939,31,1.643334293853619
163,163,VOYAGES EMILE WEBER SÀRL,27908716,27441597,5293304,+1-764-931-4461x325,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,353.2614116736622,279.97002576007793,536,17.009126026659985
164,164,SALES LENTZ AUTOCARS SA,21023952,27441133,5796736,(483)600-8339x3910,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,1585.9841831496756,1809.7791878565124,451,30.23926481387433
165,165,SLA S.A. C/O CAMIONNETTE,26583672,27402328,5263091,001-865-807-2381x46378,MOBILE,Enterprise,LUX_MOBILE_ADSL_V6_EU_LARGE,SL,16.259338141590128,717.1433479578407,11,33.05746912011181
166,166,SALES LENTZ AUTOCARS SA,28061975,27441597,6024058,001-474-611-7223x619,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,42.29574018543264,107.72315904897755,185,866.2071187564028
167,167,SALES LENTZ AUTOCARS SA,28066634,27304871,5283513,561.291.3227x167,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,10.84859559014292,5.5872675280667705,327,751.2502704645008
168,168,SLA S.A. C/O CAMIONNETTE,28066634,27437215,5930814,001-449-858-7079,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,68.47895769685947,519.9968059042731,184,2373.699955177064
169,169,SALES LENTZ GROUP,21030741,26597154,2571993,594-877-9187,MOBILE,Mobile_Internet,LUX_POST_TAN_ENTERPRISE,SL,1103.8141981444915,3243.9663497060014,703,6.319823141879009
170,170,SLA S.A C/O BUS,21068103,21023591,4221279,(953)957-4789x0853,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,2356.9719469384327,1984.7667446376936,300,18.587966847058844
171,171,SLA S.A C/O BUS,26413011,21110252,4857125,576.277.5236,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,797.2869534275221,788.3162692864315,1022,64.85224607615586
172,172,SALES LENTZ AUTOCARS SA,21024487,21049582,2805187,(700)352-2290,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,269.7486593909796,9.703658119610726,794,98.43698626479954
173,173,SLA S.A. C/O CAMIONNETTE,28062097,27440366,4969888,001-390-317-2858x6528,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,79.61091308927206,7.119520563911907,18,0.0103920076094927
174,174,VOYAGES EMILE WEBER SÀRL,21507851,27441597,4092131,335.331.8971x456,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,1047.3073871962322,1250.5263304239272,119,4.2665783380191236e-07
175,175,VOYAGES EMILE WEBER SÀRL,21027800,21026529,4722005,(742)601-6409x7770,MOBILE,Enterprise,LUX_SMART_V6_L_PACKAGE,EW,4340.69496847683,4767.379518437359,150,0.045461502197042925
176,176,SLA S.A C/O BUS,28066634,27441597,5244495,+1-621-964-1551x441,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.06210824590255168,1.540018913276526,5,231.09887019566253
177,177,SLA S.A C/O BUS,21024008,27441597,4357485,382-540-6791x068,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,1585.5385598817065,335.0830415110784,1245,848.9477574998291
178,178,VOYAGES EMILE WEBER SÀRL,21347778,27438258,2945110,(638)797-5443x645,MOBILE,Mobile_Internet,LUX_POST_TAN_ENTERPRISE,EW,47.8535278553326,200.18529531636963,25,61.1333725460839
179,179,SLA S.A C/O BUS,28066634,27441597,6110050,001-446-793-0593,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,14.73223588001635,76.92602510820383,53,488.84781583072186
180,180,VOYAGES EMILE WEBER SÀRL,21200041,27395185,5267231,827-707-3929,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,8.881830338983319,42.058380708567505,0,0.17448539182204817
181,181,VOYAGES EMILE WEBER SÀRL,21986141,27441597,5677343,+1-598-503-8815x0279,MOBILE,Enterprise,LUX_SMART_V08_L_PACKAGE,SL,1.780719127169617,85.67867334956335,840,1581.3427795507353
182,182,VOYAGES EMILE WEBER SÀRL,28066634,27441597,5924525,+1-254-444-6198,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,18.460531584940462,12.048236478122236,0,3.049245649442735
183,183,SLA S.A C/O BUS,21023953,21030298,4290380,001-311-594-4277x94695,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,EW,370.00524925475986,75.61466226570256,72,76.36296466346533
184,184,VOYAGES EMILE WEBER SÀRL,21023952,21723488,5858875,(746)751-2919,MOBILE,smart,LUX_SMART_V09_M_PACKAGE,EW,2930.4284068012366,3538.978111875962,989,0.04823571854069725
185,185,SLA S.A. C/O CAMIONNETTE,28066634,27441597,6123778,281-975-3986,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,26.605511588197825,14.328359110295997,4,626.8876732970499
186,186,SALES LENTZ,28066634,27441597,5989166,001-350-593-3837x473,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.051356175335638216,0.14155091162478753,0,2324.674055347516
187,187,SLA S.A C/O BUS,21337224,21023466,3144660,001-338-871-8421x28591,MOBILE,Enterprise,LUX_MOBILE_ADSL_V6_EU_EXTRA_LARGE,SL,75.63869708127866,42.58423633602497,48,10.146227649501425
188,188,VOYAGES EMILE WEBER SÀRL,22211691,27145078,5874117,+1-270-479-9543x84551,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,115.56485085101029,359.92717445789714,10,0.25746188710116125
189,189,VOYAGES EMILE WEBER SÀRL,28066634,27441597,6092852,(844)751-6111x23854,MOBILE,Enterprise,LUX_SMART_V09_XL_PACKAGE,EW,5.493423393371562,3.073339293471115,1,0.008756620137451605
190,190,SALES LENTZ AUTOCARS SA,21023952,21022650,2443648,(455)617-9076x309,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,EW,1458.270906439778,1606.6222613529767,19,0.4764862041267845
191,191,SLA S.A. C/O CAMIONNETTE,28066634,27441597,5836586,(988)582-7508,MOBILE,Enterprise,LUX_SMART_V6_L_PACKAGE,SL,10.009304506592269,159.3346997336751,364,0.21336561731714937
192,192,NORD-TAXI SARL,22651426,21053772,5600066,820-899-8847x222,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,5.434848995943423,60.73415123696109,154,193.00219821256715
193,193,SLA S.A C/O BUS,28066634,27441597,6125229,(502)274-8421x18288,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,1.305225109358628,1.3597297995691229,27,1221.2545843767177
194,194,VOYAGES EMILE WEBER SÀRL,21023952,21023487,5681100,(876)395-7211,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,114.8028054827218,120.16021624784894,53,32.477945856237795
195,195,SLA S.A. C/O CAMIONNETTE,28066634,27441597,3503998,5072839177,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.028815620801067393,3.119301398385567,0,692.4067232947576
196,196,SLA S.A C/O BUS,26915134,27441597,4518777,(534)414-9376,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,6.515949137803123,27.458639133628925,44,1982.6729163951525
197,197,SLA S.A C/O BUS,21179079,26976746,3924899,247.498.9158x61626,MOBILE,Enterprise,LUX_SMART_V6_L_SIM_ONLY,EW,14.232604336339094,69.24455459531443,27,1.6060684075961158
198,198,VOYAGES EMILE WEBER SÀRL,28060364,27441597,5991724,(307)386-8531,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,18.289603333247044,9.123666180353004,29,9.009012485481549
199,199,SLA S.A C/O BUS,28066634,25922910,4568016,308-248-2900,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.023146550158782517,0.3062434313146846,0,17.011222273222614
200,200,VOYAGES EMILE WEBER SÀRL,21023957,24477783,5002050,8136993924,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,1382.9605133446562,600.3028588391386,0,0.0010078137145145389
201,201,VOYAGES EMILE WEBER SÀRL,27750219,27441597,917575,754.910.3143,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,2375.673174625179,3341.842531881381,258,3.1250908289501504
202,202,AUTOCARS SALES - LENTZ S.A.,28066634,27441313,5559728,753-687-8163x90744,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,67.25057415727474,150.12711927362784,609,2679.037259961398
203,203,SLA S.A C/O BUS,23499282,27441597,2065984,417-406-1165x35014,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,10.458562024450163,80.58567606937616,0,0.25223565735618864
204,204,SLA S.A C/O BUS,26414795,27441597,5129596,748.834.2613x307,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,115.43467862891754,220.5877775627965,1,0.27688501861444187
205,205,SALES LENTZ AUTOCARS SA,21023952,21038334,2001713,681.385.5028x76220,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,23.83496186524111,308.98852028878423,389,1008.4114833903818
206,206,SLA S.A. C/O CAMIONNETTE,28065130,27345596,4919453,863-314-6751x7102,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,49.10887100751963,6.846015176436612,0,40.0688990349626
207,207,VOYAGES EMILE WEBER SÀRL,21023952,21099481,2583651,4677820974,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,4451.586325078159,4040.125378257809,143,3.4808987989753875e-05
208,208,KEYWI S.A.,24255414,27441597,5320465,862-968-1554,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,875.3789131909103,179.18057043499775,471,1411.991858963542
209,209,SALES LENTZ AUTOCARS SA,21023952,25386528,3182732,540-443-2916x45421,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,327.0558426937012,531.277235977183,453,94.3101418448039
210,210,SLA S.A C/O BUS,27506069,27439550,5124491,(826)293-0718x149,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,49.5492357923211,81.43330557409688,0,1.8261021756747808
211,211,VOYAGES EMILE WEBER SÀRL,27430393,27418387,6093093,2978074221,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,EW,111.2128455203024,224.6613007624584,31,27.937493354044328
212,212,SLA S.A. C/O CAMIONNETTE,24068277,27441597,5304775,952-548-0667x51097,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,1279.047292047171,1010.8764115550466,204,16.407733845232006
213,213,VOYAGES EMILE WEBER SÀRL,28066634,27441597,5988860,001-893-681-7478x3781,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,4.909204430166611,1.1861716228573713,60,9.97736814183932
214,214,SLA S.A C/O BUS,26552312,27441597,5126875,+1-217-785-4814,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.016712698650914282,0.2550553923116987,0,39.761366972423254
215,215,VOYAGES EMILE WEBER SÀRL,21034377,22380078,4071221,599.910.8735x10717,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,782.1369636698225,469.0439123215474,819,327.7287606809253
216,216,WLTT,28066634,27441597,6046418,(768)202-2402x09627,MOBILE,Mobile_Internet,LUX_POST_TAN_ENTERPRISE,EW,344.6834639450306,34.137938500643294,217,0.003732075743094932
217,217,SLA S.A C/O BUS,21023952,21022650,3088489,428-625-1069,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,648.1000101684156,119.22574875917499,116,0.09726191991442217
218,218,VOYAGES EMILE WEBER SÀRL,21023952,21025098,1107266,001-540-239-6590x5837,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,1798.5820503153375,2703.469267908305,766,140.5148135305417
219,219,SALES LENTZ,21948195,27433735,6112294,734.980.7008x100,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,18.333452910228292,245.1871455846413,90,8.350335566088043
220,220,VOYAGES EMILE WEBER SÀRL,21023952,27441597,4864103,(733)863-6633x281,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,1114.1050941129859,2860.5914808595526,8,2.512029907318791e-09
221,221,SLA S.A C/O BUS,21023952,27441597,5032072,001-406-818-2607x1288,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,1351.6647762136624,2057.653557875,1293,0.07417489558771985
222,222,SLA S.A C/O BUS,21199697,21521355,5972848,(872)734-5184,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,30.591757716645432,0.7787020073214275,4,2.934320152449313
223,223,SLA S.A. C/O CAMIONNETTE,26572321,27171232,3534929,001-428-673-3109x552,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,1241.3013359056908,1558.705344696083,389,30.255076599117647
224,224,SALES LENTZ AUTOCARS SA,21024652,22090409,2289472,001-203-308-7143,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,125.65544804684968,36.60730126107313,6,58.909104934897826
225,225,SLA S.A C/O BUS,28066634,27441597,6071931,227.499.6782,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,17.691029326051,32.27465871370907,4,2.3269259207148214
226,226,SLA S.A C/O BUS,28066634,21599072,6036374,5536055788,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,18.75629071216772,0.2531330891733575,1,0.3791268975933097
227,227,VOYAGES EMILE WEBER SÀRL,21057245,27441597,5806693,453-237-0112,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,3224.070939665335,4293.25713599279,75,0.7484482259254179
228,228,SALES-LENTZ PROBUS,21023956,22990964,722770,282.550.7673x30451,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,1631.8832092174266,1790.7258542182203,1003,3.4317355730353545
229,229,VOYAGES EMILE WEBER SÀRL,26790122,27436685,4794595,001-394-928-4874x880,MOBILE,Enterprise,LUX_SMART_V6_L_PACKAGE,EW,41.70148273982696,261.8920833753314,21,7.862283793875402
230,230,SALES-LENTZ AUTOCARS SA  - MOBILITÉ,21023968,21057155,4383586,392-327-9224x303,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,468.20454731452344,62.56231390402324,31,39.84571451303907
231,231,SLA S.A C/O BUS,22963439,24862744,6073818,(448)661-6961x142,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,373.5687480579278,530.2588495500094,12,0.0016469740343438327
232,232,SLA S.A C/O BUS,21040569,27387641,6118769,(202)740-7321,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,1430.4766875136395,2746.9931961184147,917,15.849808342548217
233,233,SLA S.A C/O BUS,28066634,27259364,5967494,4762549725,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,18.518706158865214,252.85694006449617,146,1288.9901422813402
234,234,TRAVEL PRO,28066634,27441597,5894666,+1-568-535-1704x4657,MOBILE,T2_Voip,LUX_SMART_V6_L_PACKAGE,EW,31.172609588723798,3.6310429880666835,80,0.011236654944217545
235,235,SLA S.A C/O BUS,28066634,27441597,5516565,001-910-215-1620x7880,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.04062326397113365,7.221593685491926,65,2283.711856710192
236,236,VOYAGES EMILE WEBER SÀRL,26643371,27441597,5066078,783.826.4412x730,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,EW,594.8618862009985,975.957461866808,25,1.9821144029092266
237,237,SALES LENTZ,28066634,27441597,4424781,275.308.1294x126,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,0.016678432745351,0.34051691184972144,2,65.3357323755229
238,238,SALES LENTZ,28066634,27441597,5880040,943.756.3789,MOBILE,smart,LUX_POST_TAN_ENTERPRISE,SL,91.29313323404487,191.268658205167,56,32.14849968894712
239,239,WE LOVE TO TRAVEL,27722161,27441597,6009084,660-950-6644,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,58.12146572116768,81.32032998459913,362,0.144682596303199
240,240,SLA S.A C/O BUS,21023952,22985582,3700255,635.934.6558,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,239.73597497044886,2772.379682144956,263,5.454506113404709
241,241,SLA S.A C/O BUS,28066634,26736157,5570722,001-798-798-9482x92693,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,142.25328982974457,206.59178254920434,58,711.9483436382626
242,242,SALES LENTZ AUTOCARS SA,21023952,21087309,3797233,692-649-0891x4954,MOBILE,Mobile_Internet,LUX_POST_TAN-BOOM_MOBILE,EW,808.5291817861322,1203.1418008377138,250,1.8710080150284947
243,243,SLA S.A. C/O CAMIONNETTE,21026377,22058906,5792418,425-724-4374x80535,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,220.39519553945672,97.00517327365722,6,0.06686552952649791
244,244,SLA S.A C/O BUS,27533811,27441597,6118898,001-505-289-1722x2757,MOBILE,smart,LUX_SMART_V6_L_PACKAGE,SL,50.19409937641162,3.7849039076855937,87,397.2989851763651
245,245,SALES LENTZ AUTOCARS SA,21024005,27037716,5822411,404.860.2536x25908,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,11.976678022784778,17.34094602875961,559,2587.8992742587584
246,246,SLA S.A C/O BUS,28066634,27441597,5951990,001-224-528-5835x68745,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,44.87770152575177,24.68064723671947,48,296.88218652768904
247,247,VOYAGES EMILE WEBER SÀRL,28018405,27441597,6000361,(700)264-8743x2258,MOBILE,Corporate,LUX_POST_TAN_ENTERPRISE,SL,9.329856500243583,47.923767324472635,74,0.007940349170492233
248,248,VOYAGES EMILE WEBER SÀRL,21332627,27424212,6125316,203.201.9372x0190,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,EW,2.427216905417739,0.19602698790885176,1,0.2813387709138855
249,249,SALES LENTZ AUTOCARS SA,21309360,27441597,2621181,830-765-0752x305,MOBILE,Enterprise,LUX_SMART_V09_L_PACKAGE,SL,50.96119980169228,285.9173659844023,60,0.00022838861715080507
250,250,VOYAGES EMILE WEBER SÀRL,22315510,27441597,5931566,870-644-5211x979,MOBILE,Enterprise,LUX_SMART_V6_M_SIM_ONLY,EW,87.3433433574902,394.4850045409097,0,2.895386589582297
251,251,SALES LENTZ AUTOCARS SA,21024922,27441597,5821401,220.351.6561,MOBILE,Mobile_Internet,LUX_POST_TAN_ENTERPRISE,SL,0.7593846536826407,0.8569471210220443,95,752.3942147524202
252,252,VOYAGES EMILE WEBER SÀRL,21023952,22867618,5376372,4646902561,MOBILE,Enterprise,LUX_POST_TAN_ENTERPRISE,SL,231.96419805371008,446.7502762614798,1086,0.8347024786150562
253,253,VOYAGES EMILE WEBER SÀRL,28066634,27441597,6028725,603-462-8044,MOBILE,Mobile_Internet,LUX_POST_TAN_ENTERPRISE,EW,0.9825595898254408,2.432320675030059,0,0.033271245404662454
254,254,SLA S.A C/O BUS,28066634,27441597,5995286,940.664.6026x700,MOBILE,Enterprise,LUX_SMART_V08_L_PACKAGE,SL,4.951191439894708,23.87274518196217,14,92.11542957479277
